date.time,date,site,plot,common.name,scientific.name,family,assessment.method,season,SamplingDay,sampling.trip
2021-06-29T14:58:04Z,2021-06-29,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,121,NA
2021-06-30T03:53:52Z,2021-06-30,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,122,NA
2021-07-01T04:08:37Z,2021-07-01,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,123,NA
2021-07-02T16:38:04Z,2021-07-02,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,124,NA
2021-07-04T05:40:13Z,2021-07-04,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,126,NA
2021-07-05T18:34:19Z,2021-07-05,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,127,NA
2021-07-06T04:26:55Z,2021-07-06,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,128,NA
2021-07-07T00:33:34Z,2021-07-07,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,129,NA
2021-07-08T23:06:16Z,2021-07-08,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,130,NA
2021-07-09T04:49:40Z,2021-07-09,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,131,NA
2021-07-10T14:44:04Z,2021-07-10,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,132,NA
2021-07-11T00:09:58Z,2021-07-11,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,133,NA
2021-07-12T12:15:16Z,2021-07-12,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,134,NA
2021-07-13T04:10:19Z,2021-07-13,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,135,NA
2021-07-14T05:21:46Z,2021-07-14,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,136,NA
2021-07-16T22:48:31Z,2021-07-16,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,138,NA
2021-07-17T06:06:37Z,2021-07-17,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,139,NA
2021-07-18T13:33:37Z,2021-07-18,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,140,NA
2021-07-19T01:26:13Z,2021-07-19,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,141,NA
2021-07-20T21:10:49Z,2021-07-20,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,142,NA
2021-07-22T05:26:43Z,2021-07-22,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,144,NA
2021-07-23T16:42:28Z,2021-07-23,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,145,NA
2021-07-24T23:52:25Z,2021-07-24,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,146,NA
2021-07-25T06:37:22Z,2021-07-25,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,147,NA
2021-07-26T19:14:01Z,2021-07-26,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,148,NA
2021-07-27T05:00:52Z,2021-07-27,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,149,NA
2021-07-28T07:42:31Z,2021-07-28,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,150,NA
2021-07-30T23:26:40Z,2021-07-30,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,152,NA
2021-07-31T06:31:49Z,2021-07-31,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,153,NA
2021-08-01T11:59:49Z,2021-08-01,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,154,NA
2021-08-02T16:47:31Z,2021-08-02,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,155,NA
2021-08-03T00:18:19Z,2021-08-03,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,156,NA
2021-08-04T02:29:10Z,2021-08-04,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,157,NA
2021-08-05T03:41:07Z,2021-08-05,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,158,NA
2021-08-06T16:02:43Z,2021-08-06,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,159,NA
2021-08-08T23:46:07Z,2021-08-08,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,161,NA
2021-08-09T04:24:37Z,2021-08-09,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,162,NA
2021-08-10T02:40:07Z,2021-08-10,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,163,NA
2021-08-11T04:31:04Z,2021-08-11,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,164,NA
2021-08-12T16:14:19Z,2021-08-12,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,165,NA
2021-08-14T16:50:16Z,2021-08-14,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,167,NA
2021-08-15T14:05:52Z,2021-08-15,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,168,NA
2021-08-17T05:24:37Z,2021-08-17,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,170,NA
2021-08-18T04:30:49Z,2021-08-18,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,171,NA
2021-08-19T21:53:13Z,2021-08-19,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,172,NA
2021-08-20T21:20:28Z,2021-08-20,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,173,NA
2021-08-21T02:26:28Z,2021-08-21,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,174,NA
2021-08-24T23:20:16Z,2021-08-24,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,177,NA
2021-08-25T05:59:10Z,2021-08-25,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,178,NA
2021-08-26T03:33:52Z,2021-08-26,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,179,NA
2021-08-27T05:13:16Z,2021-08-27,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,180,NA
2021-08-28T17:18:16Z,2021-08-28,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,181,NA
2021-08-29T17:23:28Z,2021-08-29,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,182,NA
2021-08-30T00:09:19Z,2021-08-30,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,183,NA
2021-08-31T04:31:28Z,2021-08-31,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,184,NA
2021-09-01T01:22:58Z,2021-09-01,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,92,NA
2021-09-02T20:29:19Z,2021-09-02,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,93,NA
2021-09-04T21:01:13Z,2021-09-04,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,95,NA
2021-09-05T20:03:19Z,2021-09-05,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,96,NA
2021-09-06T00:36:16Z,2021-09-06,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,97,NA
2021-09-07T22:20:52Z,2021-09-07,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,98,NA
2021-09-08T00:06:04Z,2021-09-08,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,99,NA
2021-09-09T21:16:19Z,2021-09-09,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,100,NA
2021-09-12T22:42:46Z,2021-09-12,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,103,NA
2021-09-13T19:02:10Z,2021-09-13,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,104,NA
2021-09-15T16:10:31Z,2021-09-15,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,106,NA
2021-09-24T11:55:37Z,2021-09-24,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,115,NA
2021-09-26T20:13:22Z,2021-09-26,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,117,NA
2021-09-28T17:45:58Z,2021-09-28,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,119,NA
2021-09-29T20:00:10Z,2021-09-29,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,120,NA
2021-10-01T02:55:55Z,2021-10-01,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,122,NA
2021-10-04T22:09:10Z,2021-10-04,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,125,NA
2021-10-05T23:57:52Z,2021-10-05,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,126,NA
2021-10-06T23:01:07Z,2021-10-06,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,127,NA
2021-10-07T22:53:37Z,2021-10-07,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,128,NA
2021-10-08T05:51:10Z,2021-10-08,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,129,NA
2021-10-10T04:14:31Z,2021-10-10,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,131,NA
2021-10-12T20:35:34Z,2021-10-12,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,133,NA
2021-10-13T05:35:07Z,2021-10-13,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,134,NA
2021-10-16T20:54:31Z,2021-10-16,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,137,NA
2021-10-17T05:15:43Z,2021-10-17,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,138,NA
2021-10-24T21:56:49Z,2021-10-24,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,145,Tarcutta.spring.2021
2021-10-25T00:06:28Z,2021-10-25,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,146,Tarcutta.spring.2021
2021-10-26T04:04:22Z,2021-10-26,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,147,NA
2021-10-27T21:23:22Z,2021-10-27,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,148,NA
2021-10-29T04:58:25Z,2021-10-29,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,150,NA
2021-11-04T13:15:22Z,2021-11-04,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,156,NA
2021-11-06T19:23:16Z,2021-11-06,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,158,NA
2021-11-07T19:48:34Z,2021-11-07,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,159,NA
2021-11-08T19:51:04Z,2021-11-08,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,160,NA
2021-11-13T23:01:16Z,2021-11-13,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,165,NA
2021-11-14T04:52:19Z,2021-11-14,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,166,NA
2021-11-15T04:16:10Z,2021-11-15,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,167,NA
2021-11-16T08:31:25Z,2021-11-16,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,168,NA
2021-11-19T19:53:10Z,2021-11-19,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,171,NA
2021-11-20T20:01:34Z,2021-11-20,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,172,NA
2021-11-23T18:24:01Z,2021-11-23,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,175,NA
2021-11-24T20:04:19Z,2021-11-24,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,176,NA
2021-11-25T20:10:07Z,2021-11-25,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,177,NA
2021-11-27T23:20:43Z,2021-11-27,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,179,NA
2021-11-29T01:47:07Z,2021-11-29,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,spring,181,NA
2021-12-10T18:45:07Z,2021-12-10,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,100,NA
2021-12-19T21:22:04Z,2021-12-19,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,109,NA
2021-12-29T12:29:10Z,2021-12-29,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,119,NA
2021-12-31T03:49:37Z,2021-12-31,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,121,NA
2022-01-04T04:16:13Z,2022-01-04,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,125,NA
2022-01-06T16:13:25Z,2022-01-06,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,127,NA
2022-01-07T04:58:10Z,2022-01-07,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,128,NA
2022-01-08T02:00:43Z,2022-01-08,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,129,NA
2022-01-09T05:20:07Z,2022-01-09,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,130,NA
2022-01-12T19:22:10Z,2022-01-12,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,133,NA
2022-01-15T05:38:43Z,2022-01-15,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,136,NA
2022-01-17T20:31:22Z,2022-01-17,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,138,NA
2022-01-27T16:03:16Z,2022-01-27,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,148,NA
2022-01-29T12:48:07Z,2022-01-29,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,150,NA
2022-01-30T17:16:01Z,2022-01-30,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,151,NA
2022-01-31T00:27:31Z,2022-01-31,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,152,NA
2022-02-01T05:03:40Z,2022-02-01,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,153,NA
2022-02-02T19:07:22Z,2022-02-02,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,154,NA
2022-02-04T10:53:28Z,2022-02-04,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,156,NA
2022-02-05T17:49:58Z,2022-02-05,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,157,NA
2022-02-06T23:41:28Z,2022-02-06,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,158,NA
2022-02-25T18:55:22Z,2022-02-25,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,summer,177,NA
2022-03-01T18:15:22Z,2022-03-01,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,167,NA
2022-03-05T23:15:49Z,2022-03-05,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,171,NA
2022-03-06T13:45:07Z,2022-03-06,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,172,NA
2022-03-07T14:52:31Z,2022-03-07,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,173,NA
2022-03-08T13:09:07Z,2022-03-08,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,174,NA
2022-03-09T18:21:28Z,2022-03-09,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,175,NA
2022-03-14T18:06:55Z,2022-03-14,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,180,NA
2022-04-03T22:32:58Z,2022-04-03,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,200,NA
2022-04-06T17:34:10Z,2022-04-06,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,203,NA
2022-04-07T17:29:49Z,2022-04-07,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,204,NA
2022-04-08T19:55:19Z,2022-04-08,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,205,NA
2022-04-09T15:08:13Z,2022-04-09,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,206,NA
2022-04-10T10:16:22Z,2022-04-10,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,207,NA
2022-04-11T04:39:28Z,2022-04-11,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,208,NA
2022-04-14T15:14:52Z,2022-04-14,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,211,NA
2022-04-15T22:43:25Z,2022-04-15,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,212,NA
2022-04-16T02:12:49Z,2022-04-16,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,213,NA
2022-04-18T10:27:19Z,2022-04-18,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,215,NA
2022-04-19T13:31:40Z,2022-04-19,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,216,NA
2022-04-20T12:53:31Z,2022-04-20,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,217,NA
2022-04-21T13:00:13Z,2022-04-21,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,218,NA
2022-04-22T19:06:10Z,2022-04-22,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,219,NA
2022-04-23T20:13:01Z,2022-04-23,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,220,NA
2022-04-24T09:05:55Z,2022-04-24,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,221,NA
2022-04-25T18:53:13Z,2022-04-25,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,222,NA
2022-04-26T00:59:55Z,2022-04-26,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,223,NA
2022-04-27T23:57:37Z,2022-04-27,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,224,NA
2022-04-28T08:19:40Z,2022-04-28,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,225,NA
2022-04-30T02:51:22Z,2022-04-30,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,227,NA
2022-05-01T14:54:07Z,2022-05-01,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,228,NA
2022-05-04T12:46:16Z,2022-05-04,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,231,NA
2022-05-05T00:27:46Z,2022-05-05,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,232,NA
2022-05-06T12:31:31Z,2022-05-06,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,233,NA
2022-05-07T17:35:38Z,2022-05-07,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,234,NA
2022-05-08T20:27:37Z,2022-05-08,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,235,Tarcutta.fall.2022
2022-05-09T18:50:22Z,2022-05-09,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,236,Tarcutta.fall.2022
2022-05-10T22:52:22Z,2022-05-10,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,237,Tarcutta.fall.2022
2022-05-11T18:38:52Z,2022-05-11,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,238,Tarcutta.fall.2022
2022-05-12T23:24:16Z,2022-05-12,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,239,Tarcutta.fall.2022
2022-05-13T02:54:16Z,2022-05-13,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,240,Tarcutta.fall.2022
2022-05-14T12:52:04Z,2022-05-14,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,241,Tarcutta.fall.2022
2022-05-15T09:02:25Z,2022-05-15,Tarcutta,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,242,Tarcutta.fall.2022
2022-05-16T02:18:10Z,2022-05-16,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,243,NA
2022-05-20T17:08:37Z,2022-05-20,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,247,NA
2022-05-21T19:57:04Z,2022-05-21,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,248,NA
2022-05-22T19:39:58Z,2022-05-22,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,249,NA
2022-05-23T17:37:01Z,2022-05-23,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,250,NA
2022-05-24T23:11:22Z,2022-05-24,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,251,NA
2022-05-25T18:01:01Z,2022-05-25,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,252,NA
2022-05-27T04:24:46Z,2022-05-27,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,254,NA
2022-05-28T03:09:52Z,2022-05-28,Tarcutta,DryB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,255,NA
2022-05-29T17:47:25Z,2022-05-29,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,autumn,256,NA
2022-06-02T19:08:04Z,2022-06-02,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,186,NA
2022-06-06T22:34:31Z,2022-06-06,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,190,NA
2022-06-09T13:31:19Z,2022-06-09,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,193,NA
2022-06-11T06:27:10Z,2022-06-11,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,195,NA
2022-06-15T20:27:52Z,2022-06-15,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,199,NA
2022-06-16T18:19:43Z,2022-06-16,Tarcutta,DryA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,200,NA
2022-06-19T03:32:43Z,2022-06-19,Tarcutta,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,PAM.all,winter,203,NA
