date.time,date,site,plot,common.name,scientific.name,family,assessment.method,SamplingPeriod,survey.method,SamplingDay
2022-11-15T20:21:00Z,16/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,18
2022-11-15T20:21:00Z,16/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,18
2022-11-15T20:21:00Z,16/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,18
2022-11-15T20:21:00Z,16/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,18
2022-11-15T20:21:00Z,16/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,18
2022-11-15T20:40:00Z,16/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,18
2022-11-16T08:05:00Z,16/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,18
2022-11-16T08:05:00Z,16/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,18
2022-11-16T08:05:00Z,16/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,18
2022-11-16T20:23:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,19
2022-11-16T20:23:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,19
2022-11-16T20:23:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,19
2022-11-16T20:23:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,19
2022-11-16T20:23:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,19
2022-11-16T20:23:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,19
2022-11-16T20:23:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,19
2022-11-17T07:21:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,19
2022-11-17T07:21:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,19
2022-11-17T07:21:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,19
2022-11-17T07:21:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,19
2022-11-17T07:21:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,19
2022-11-17T07:21:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,19
2022-11-17T07:21:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,19
2022-11-17T07:21:00Z,17/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,19
2022-11-17T20:32:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:32:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:32:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:32:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:32:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:32:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:40:00Z,18/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:40:00Z,18/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:40:00Z,18/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:40:00Z,18/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:40:00Z,18/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:40:00Z,18/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:40:00Z,18/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:40:00Z,18/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,20
2022-11-18T08:31:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,20
2022-11-18T08:31:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,20
2022-11-18T08:31:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,20
2022-11-18T08:31:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,20
2022-11-18T08:31:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,20
2022-11-18T08:31:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,20
2022-11-18T08:31:00Z,18/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,20
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:25:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T20:50:00Z,19/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T20:50:00Z,19/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T20:50:00Z,19/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-18T20:50:00Z,19/11/2022,Duval,WetB,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,spotlighting,21
2022-11-19T07:53:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,21
2022-11-19T07:53:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,21
2022-11-19T07:53:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,21
2022-11-19T07:53:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,21
2022-11-19T07:53:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,21
2022-11-19T07:53:00Z,19/11/2022,Duval,WetA,Common Eastern Froglet,Crinia signifera,Myobatrachidae,OBM,spring.2022,incidentals,21
2022-11-14T08:24:00Z,14/11/2022,Duval,WetB,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,pitfall,16
2022-11-12T20:47:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:47:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:47:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:47:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:47:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:47:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:47:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:47:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:47:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:47:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:26:00Z,13/11/2022,Duval,WetB,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,15
2022-11-13T07:22:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,15
2022-11-13T07:22:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,15
2022-11-13T07:22:00Z,13/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,15
2022-11-13T20:42:00Z,14/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:42:00Z,14/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:42:00Z,14/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:42:00Z,14/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:42:00Z,14/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:42:00Z,14/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:42:00Z,14/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:42:00Z,14/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,16
2022-11-14T08:22:00Z,14/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,16
2022-11-14T08:22:00Z,14/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,16
2022-11-14T21:13:00Z,15/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,17
2022-11-14T21:13:00Z,15/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,17
2022-11-14T21:13:00Z,15/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,17
2022-11-14T21:13:00Z,15/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,17
2022-11-15T07:20:00Z,15/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,17
2022-11-15T20:21:00Z,16/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,18
2022-11-15T20:21:00Z,16/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,18
2022-11-15T20:21:00Z,16/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,18
2022-11-16T08:08:00Z,16/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,18
2022-11-16T08:08:00Z,16/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,18
2022-11-16T20:22:00Z,17/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,19
2022-11-16T20:22:00Z,17/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,19
2022-11-17T07:16:00Z,17/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,19
2022-11-17T20:32:00Z,18/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:32:00Z,18/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,20
2022-11-17T20:32:00Z,18/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,20
2022-11-18T08:28:00Z,18/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,20
2022-11-18T21:30:00Z,19/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,21
2022-11-18T21:30:00Z,19/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,spotlighting,21
2022-11-19T07:54:00Z,19/11/2022,Duval,WetA,Eastern Banjo Frog,Limnodynastes dumerilii dumerilii,Limnodynastidae,OBM,spring.2022,incidentals,21
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-12T20:25:00Z,13/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,15
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-13T20:14:00Z,14/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,16
2022-11-14T22:40:00Z,15/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,17
2022-11-14T22:40:00Z,15/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,17
2022-11-14T22:40:00Z,15/11/2022,Duval,WetB,Eastern Dwarf Tree Frog,Drymomantis fallax,Pelodryadidae,OBM,spring.2022,spotlighting,17
